term,oddsratio,pvalue,qvalue,zscore,combined_score,shared,n_shared
TNFSF4,6.896551724137931,0.16215108952713952,0.3819163024393799,4.221521523522575,-7.679904784184292,['Streptococcus'],1
IL33,10.344827586206897,0.00012235295420619967,0.008281363111009094,0.8749523213467395,-7.882096027032676,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Porphyromonas']",6
CCR2,6.085192697768763,0.0013583786139088002,0.019409721083185744,1.2227417104244551,-8.071884754323017,"['Campylobacter', 'Aggregatibacter', 'Streptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",6
VIM,2.998500749625187,0.0618647386396865,0.2003454089265767,2.9279690112610095,-8.147966546758886,"['Streptococcus', 'Shewanella', 'Haemophilus', 'Porphyromonas']",4
VAV1,9.852216748768473,0.027279320054658496,0.11693735196763609,2.2888293724052584,-8.243508226374404,"['Campylobacter', 'Neisseria']",2
CD80,5.409060175794456,0.0005180274592427683,0.012458443512595173,1.0902620060640174,-8.248357916859225,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",8
TPO,5.747126436781609,0.1864131236142142,0.4042618498615168,4.970230510318622,-8.348943377482184,['Streptococcus'],1
PIGR,4.137931034482759,0.04938661935520405,0.1707290120720226,2.8134890056238784,-8.463188064025934,"['Streptococcus', 'Haemophilus', 'Neisseria']",3
PAK4,9.852216748768473,0.027279320054658496,0.11693735196763609,2.357859932197258,-8.492130510926168,"['Streptococcus', 'Haemophilus']",2
PTEN,3.4482758620689653,0.07344371463254747,0.22487765956537153,3.2589021988380846,-8.509762590352336,"['Streptococcus', 'Aggregatibacter', 'Neisseria']",3
PLD2,6.896551724137931,0.047054187999024985,0.16443392871398405,2.80452226665402,-8.571897241039263,"['Porphyromonas', 'Fusobacterium']",2
TLR6,3.134796238244514,0.05487630448738047,0.1823538180123289,3.0168398069682785,-8.756901371389551,"['Streptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",4
CCR9,13.793103448275861,0.0006667280404419243,0.01382923000013411,1.222378134350094,-8.93940816510078,"['Porphyromonas', 'Haemophilus', 'Aggregatibacter', 'Neisseria']",4
NCR1,8.620689655172415,0.0027608343074840788,0.02805338397375089,1.5310041944389339,-9.02101714713248,"['Streptococcus', 'Haemophilus', 'Porphyromonas', 'Fusobacterium']",4
TGFB1,3.2530904359141184,0.03068371988664859,0.12937463532534454,2.5903105553771035,-9.024701712411456,"['Aggregatibacter', 'Streptococcus', 'Prevotella', 'Porphyromonas', 'Neisseria']",5
CCL25,13.793103448275861,0.0006667280404419243,0.01382923000013411,1.2473318797634527,-9.121898107639408,"['Porphyromonas', 'Haemophilus', 'Aggregatibacter', 'Neisseria']",4
BATF3,12.931034482758621,0.003696602059967051,0.03371510814977041,1.660781807173021,-9.300944851092328,"['Streptococcus', 'Porphyromonas', 'Aggregatibacter']",3
PF4,5.44464609800363,0.026647733277187825,0.11693735196763609,2.5931101665520746,-9.400157087936606,"['Porphyromonas', 'Aggregatibacter', 'Neisseria']",3
MSRA,5.911330049261084,0.0015462143338845944,0.021322890589129,1.5245490849889225,-9.866798896139768,"['Campylobacter', 'Shewanella', 'Streptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",6
TFF2,8.620689655172415,0.009272083059353729,0.06178185914160049,2.1326348763867946,-9.982324758048078,"['Streptococcus', 'Porphyromonas', 'Aggregatibacter']",3
CCL20,5.997001499250374,0.0002838985352473013,0.00884383277794821,1.2551971229975358,-10.251061418196178,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Leptotrichia', 'Prevotella', 'Haemophilus', 'Porphyromonas']",8
PANX1,13.793103448275861,0.016578885004772507,0.0899596882537445,2.512156083146485,-10.298898839367519,"['Porphyromonas', 'Aggregatibacter']",2
CD27,9.074410163339383,0.000710131128673602,0.013836797446579577,1.434834198120536,-10.402635341751216,"['Campylobacter', 'Streptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",5
ATM,6.4655172413793105,0.0010348591794388784,0.01807143854793203,1.5422552564130612,-10.600675959075808,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Haemophilus']",6
TFF1,8.620689655172415,0.009272083059353729,0.06178185914160049,2.296773814964155,-10.750617637650851,"['Campylobacter', 'Porphyromonas', 'Aggregatibacter']",3
PXN,11.494252873563218,0.021655896959363142,0.10589157220433841,2.8211893347040626,-10.812144605457709,"['Campylobacter', 'Porphyromonas']",2
CCR3,6.896551724137931,0.005462488408278602,0.0436320502673682,2.076271187703312,-10.817063192604834,"['Streptococcus', 'Porphyromonas', 'Haemophilus', 'Aggregatibacter']",4
NOD1,4.827586206896552,0.0019138125110840449,0.023504223498258207,1.7320704843185328,-10.840436702034689,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",7
FBXO38,22.988505747126435,0.0001553692923126115,0.00859580713538423,1.2447980855655194,-10.91651292075927,"['Campylobacter', 'Porphyromonas', 'Aggregatibacter', 'Fusobacterium']",4
TF,5.517241379310345,0.010747444223449884,0.06808479444018005,2.4366260193482394,-11.045438461525752,"['Streptococcus', 'Prevotella', 'Haemophilus', 'Neisseria']",4
CD19,5.997001499250374,0.0002838985352473013,0.00884383277794821,1.356443753482243,-11.077931882180014,"['Campylobacter', 'Aggregatibacter', 'Peptostreptococcus', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",8
NANP,11.494252873563218,0.00028949397896154897,0.00884383277794821,1.3964991670264175,-11.37780388016258,"['Aggregatibacter', 'Fusobacterium', 'Haemophilus', 'Porphyromonas', 'Neisseria']",5
TOLLIP,5.747126436781609,0.023553774282854902,0.1130229616707142,3.089836485618216,-11.582156913506461,"['Streptococcus', 'Haemophilus', 'Porphyromonas']",3
CXCL6,11.494252873563218,5.754160994777052e-06,0.001849962759820822,0.9692662827773982,-11.694766964978012,"['Veillonella', 'Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Porphyromonas', 'Neisseria']",8
MBL2,9.578544061302683,0.000577991655738345,0.01327316552284842,1.5981071413017442,-11.915408739393618,"['Aggregatibacter', 'Streptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",5
CAMTA1,22.988505747126435,0.0001553692923126115,0.00859580713538423,1.4072990676834005,-12.341598716999073,"['Campylobacter', 'Porphyromonas', 'Aggregatibacter', 'Fusobacterium']",4
PIGA,7.662835249042145,0.040013987771686736,0.14872250946355245,3.8778733447595757,-12.481036928222712,"['Streptococcus', 'Neisseria']",2
TLR2,3.1928480204342273,0.004343836167132551,0.03774441426305716,2.2999645031605556,-12.509500979945626,"['Veillonella', 'Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Peptostreptococcus', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",10
VDAC1,9.852216748768473,0.027279320054658496,0.11693735196763609,3.6112594546981893,-13.006407284564466,"['Neisseria', 'Fusobacterium']",2
TLR4,2.9140359397765905,0.004099212319210807,0.03586113634357209,2.3794635938058093,-13.079817245936942,"['Riemerella', 'Veillonella', 'Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Peptostreptococcus', 'Streptococcus', 'Prevotella', 'Mannheimia', 'Haemophilus', 'Porphyromonas', 'Neisseria']",12
NOS2,5.108556832694764,0.013534767180670204,0.07911686633791766,3.069377830226143,-13.205978339603055,"['Streptococcus', 'Prevotella', 'Porphyromonas', 'Neisseria']",4
TP53,5.517241379310345,0.010747444223449884,0.06808479444018005,2.986898375026397,-13.539871088223087,"['Streptococcus', 'Prevotella', 'Porphyromonas', 'Fusobacterium']",4
PTGER4,7.957559681697613,0.011146282606069507,0.06958310403594847,3.118536551501339,-14.022964999328002,"['Streptococcus', 'Porphyromonas', 'Aggregatibacter']",3
TJP1,4.659832246039143,0.008699186210918797,0.059824350092200926,2.9965991772011695,-14.217442098515518,"['Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",5
TNFAIP3,9.195402298850574,0.002266566241780774,0.025794727317965272,2.4399232646885154,-14.857886519317956,"['Streptococcus', 'Campylobacter', 'Porphyromonas', 'Fusobacterium']",4
PDCD1LG2,20.689655172413794,0.001347849141060059,0.019409721083185744,2.3501026770302538,-15.532404804568065,"['Haemophilus', 'Porphyromonas', 'Fusobacterium']",3
PADI4,20.689655172413794,0.001347849141060059,0.019409721083185744,2.3811331255621253,-15.73749264714412,"['Mannheimia', 'Haemophilus', 'Porphyromonas']",3
MUC5B,11.494252873563218,7.58616585804344e-05,0.006968435209602759,1.709181556698689,-16.214320317058004,"['Veillonella', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Neisseria']",6
PI3,5.747126436781609,0.009503451267991897,0.06267404272121836,3.8710791105780955,-18.02413243381973,"['Mannheimia', 'Streptococcus', 'Haemophilus', 'Porphyromonas']",4
VAV2,14.77832512315271,0.002753293340187055,0.02805338397375089,3.0796670352407367,-18.154506304075515,"['Campylobacter', 'Haemophilus', 'Neisseria']",3
PRDM1,13.793103448275861,0.016578885004772507,0.0899596882537445,4.485107744005556,-18.387261543606737,"['Haemophilus', 'Porphyromonas']",2
RAB14,11.494252873563218,0.0011505516902525885,0.01920519754954682,2.8279155258995115,-19.13795712331574,"['Streptococcus', 'Veillonella', 'Haemophilus', 'Porphyromonas']",4
POMC,4.659832246039143,0.008699186210918797,0.059824350092200926,4.203960715871757,-19.945800064647106,"['Fusobacterium', 'Streptococcus', 'Prevotella', 'Porphyromonas', 'Neisseria']",5
OCLN,6.157635467980295,0.003096269851704502,0.030165174464333252,3.50238489005277,-20.235228918387715,"['Campylobacter', 'Streptococcus', 'Prevotella', 'Porphyromonas', 'Neisseria']",5
VAMP3,15.915119363395226,1.7727943545924987e-05,0.0026453868023182925,1.9329260638543326,-21.146923290116515,"['Campylobacter', 'Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Porphyromonas']",6
TRAF6,4.659832246039143,0.008699186210918797,0.059824350092200926,4.651674591569683,-22.06999009742369,"['Aggregatibacter', 'Streptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",5
OMG,20.689655172413794,0.001347849141060059,0.019409721083185744,3.4269117644888816,-22.64930008200348,"['Prevotella', 'Porphyromonas', 'Fusobacterium']",3
PLAUR,6.269592476489028,0.054498545594214375,0.1815676933527453,7.867180781358303,-22.890201802048903,"['Haemophilus', 'Porphyromonas']",2
TLR1,4.926108374384237,0.0017292209899267658,0.02300296577464585,3.976463873135697,-25.29064531673323,"['Campylobacter', 'Fusobacterium', 'Peptostreptococcus', 'Streptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",7
VWF,6.896551724137931,0.0020180555074250286,0.02371892693057338,4.075978764519055,-25.293978810440954,"['Aggregatibacter', 'Streptococcus', 'Haemophilus', 'Porphyromonas', 'Neisseria']",5
TYROBP,17.24137931034483,0.001973916125825728,0.023504223498258207,4.20803871146341,-26.20655345035308,"['Streptococcus', 'Campylobacter', 'Porphyromonas']",3
UHRF2,22.988505747126435,0.0001553692923126115,0.00859580713538423,3.9786776776794524,-34.89183248236779,"['Campylobacter', 'Porphyromonas', 'Aggregatibacter', 'Fusobacterium']",4
TNFRSF11B,16.091954022988507,3.568715170217171e-06,0.001849962759820822,6.103149528995213,-76.55366553436836,"['Aggregatibacter', 'Fusobacterium', 'Streptococcus', 'Prevotella', 'Haemophilus', 'Porphyromonas', 'Neisseria']",7
