cell_type,MK-10,MK-12,MK-13,MK-14,MK-16,MK-17,MK-18,MK-19,MK-20,MK-22,MK-23,MK-24,MK-26,MK-27,MK-29,MK-3,MK-30,MK-31,MK-32,MK-33,MK-34,MK-35,MK-36,MK-37,MK-39,MK-4,MK-40,MK-42,MK-43,MK-45,MK-46,MK-47,MK-5,MK-50,MK-51,MK-52,MK-53,MK-54,MK-6,MK-7,MK-8,MK-9,MK-A,MK-B-0002,MK-B-0003,MK-B-0004,MK-B-0005,MK-B-0007,MK-B-0008,MK-B-0012,MK-B-0019,MK-B-0021,MK-B-0022,MK-B-0024,MK-B-013,MK-B-014,MK-B-016,MK-B-018,MK-B6A,MK-B6C,MK-EOG-001,MK-EOG-004,MK-EOG-005,MK-EOG-009,MK-EOG-012,MK-EOG-015
T cell CD8+_EPIC,0.0330023862959602,0.050428288291734,0.0502361257348914,0.0256990847252281,0.00814683642626783,0.018978107117947,0.0576868841633055,0.0260072884027916,0.0382695719394151,0.0431631712971593,3.06677144306245e-07,0.0487737776888448,0.0428325545818721,0.0453758793599284,0.0437555226479311,0.0456873146275249,0.0408793339854395,0.0481252297552151,0.0477472583075116,0.0576502769275727,0.00480105750900008,0.027472836547127,0.043048266730601,0.0161576745182939,0.0417812658999161,4.53367485321609e-06,0.0166793870321782,0.00496039579594116,0.0480244361658483,0.0109856366760112,0.0138944236126732,0.0138441814772846,0.0161802099639659,0.0404836498945448,0.0528786389271027,0.0571642958574516,0.0310637480934992,0.0115353370774866,0.0152968062406025,0.053431907490086,0.0102333562405049,0.0416599497464205,0.025933315198655,0.061395759421446,0.0432528456250617,0.0465720817638837,0.0507225127007504,0.00532033580819049,0.0440660984938598,0.0458932575683623,0.00675636824083363,0.0486256546330487,7.43826411691101e-05,2.73973553491344e-07,2.998549570626e-07,0.0358345669601723,0.0143549958353292,0.0530892341491972,0.00844405755632931,0.00908290765459528,0.0620537371946786,0.0696257100016693,1.49440558715523e-06,0.0440147443257212,0.0508177530283425,0.0454223136076049
Endothelial cell_EPIC,0.036726673688752,0.0753096778303961,0.0825126326904378,0.0857432940385388,0.0403335833551383,0.0697409196174799,0.0432036750580829,0.036735463367988,0.055806285094772,0.209489263549735,0.0402626294247766,0.0971522069762933,0.0415315027564719,0.0577572532517263,0.102696354060758,0.0764152974291724,0.115891769278625,0.0446419529415119,0.0582110663337042,0.0415560436127332,0.13710218481173,0.086401289574833,0.0502944527582231,0.0683052329240798,0.116889847235654,0.0806954519803344,0.0592829010347511,0.0439422907610518,0.0465277144111891,0.0394119627725895,0.0692863217185165,0.0763917102852766,0.042308251142353,0.0773879747368863,0.0873840685256616,0.0837620381788254,0.12549523716538,0.118696648539431,0.0428554747010263,0.0563125951135291,0.0646071046698424,0.0999763782460548,0.0784403855630642,0.0606359139485122,0.103891756672095,0.0981007515408913,0.0642408125158259,0.200227236476145,0.22332322653132,0.0633683263221563,0.043332872638927,0.0801660073116391,0.114401350097079,0.164835420897069,0.081573631386897,0.143142520594207,0.0774077217359666,0.0705079193924303,0.174375539783448,0.00919599430944353,0.0380604206386785,0.0867139468707976,0.0993995562530976,0.139693142503239,0.0374046171620992,0.071905834874704
Macrophage_EPIC,0.00454596687980394,0.00246420687928704,0.00279378115630358,0.00728673510297182,0.0126793663155511,0.0172130976128302,0.00298704998252811,0.00296425353287992,0.00405704219682478,0.00774911995098235,0.0124950553351547,0.0017670203653746,0.00200539182879762,0.00284120775162037,0.0051740202149111,0.00472267737968281,0.00922217793515181,0.000672796734900286,0.00197971976431698,0.001093617491225,0.0283464482977084,0.0081871421598737,0.00210735275923966,0.00482091371830751,0.00526309090577609,0.0119010934469231,0.00909942750213958,0.00298839164129083,0.00161251927189118,0.00784251906525108,0.0068046749806795,0.00347962144832353,0.00451977760791113,0.00406494852375929,0.00359965294442317,0.000465898485579166,0.00588974424372782,0.00904690151854638,0.0117048593399446,0.00180681919576262,0.0110066173286849,0.0080516349287247,0.00537287483591829,0.00240049798549381,0.00284296588592554,0.00423282395904254,0.00547117492921412,0.0117577881939305,0.00942599840278149,0.00297509298247061,0.0414614798156338,0.00433582103391696,0.0228074827837672,0.0188870381399835,0.0443731259454127,0.0238713852128416,0.00984915909928595,0.00721548017905931,0.0275868235241536,0.00533360139530529,0.00418229740772086,0.00225536087409385,0.019376441356385,0.00743992940851846,0.00274887386120856,0.00534595367590301
NK cell_EPIC,4.71086653159178e-09,1.44770007553165e-09,1.95462628365073e-08,3.4267699036519e-09,2.64315052421779e-07,1.35648487463405e-09,5.92228861373738e-10,6.0603371398221e-10,2.79217623388606e-09,8.74287766976991e-10,3.28542639090316e-09,2.91357405317859e-10,7.2805727421453e-08,1.00565644137636e-06,9.16586638572665e-10,2.37494954174311e-08,1.76663088504585e-09,0.000334644041501225,2.56155190609837e-09,0.000257784262699848,3.38236532512603e-08,8.60921380971368e-08,4.99805220520677e-09,4.97057290682986e-09,1.32345749839478e-08,2.37840892881546e-09,5.84577184788894e-09,1.24669579246099e-09,1.30885343537603e-09,5.5158587912383e-10,5.27740017141754e-09,6.72760000331216e-09,4.19154429719985e-10,9.59586778352337e-10,6.51502738339756e-10,1.2319256507387e-09,1.84926577358825e-09,5.87258018866432e-07,1.27010406197755e-09,2.41124678732116e-09,3.98570661670789e-09,3.41228055225769e-10,6.11342027306755e-09,7.60135888046073e-09,1.55753476081468e-09,8.97429409432516e-10,1.6828183580452e-09,1.3187998891223e-09,7.1514392991534e-10,9.35584605539918e-08,0.00304519059859602,7.87279238408951e-10,4.93116762816154e-09,2.03651290867793e-08,4.03611229358595e-09,9.87857816920877e-09,4.11142359110066e-10,1.10002905357135e-08,6.0718254284996e-10,6.35950673856016e-10,8.48389803553978e-10,1.68508175796783e-08,3.66732946354962e-09,6.63045389087747e-10,2.71810113275304e-07,1.42411721262614e-09
uncharacterized cell_EPIC,0.819575273937821,0.78026068591158,0.762583076980378,0.652994455762465,0.606376652558915,0.473914437542595,0.819876155590108,0.849921463460709,0.796180857106444,0.594580230841346,0.653373220367729,0.732657672568229,0.812351794733374,0.568065429256574,0.73218705213491,0.768876331823001,0.693036148809816,0.896400392511352,0.820911799915458,0.883955266599644,0.422664448856345,0.377606037332647,0.715806469395436,0.696804824708946,0.677418266306917,0.529561894710336,0.687072350829527,0.712786267886383,0.795157240410364,0.582325708571278,0.647727233754873,0.695231289003495,0.751007806571844,0.726815239058586,0.716278048147781,0.769619011172518,0.641781847185737,0.595196730483553,0.714069146480963,0.794768360344831,0.594034437905195,0.72639400267485,0.724872627572857,0.769197416464299,0.759651821400357,0.72354207093614,0.779545718878928,0.528725770391028,0.574073438106631,0.80387492709034,0.554696996497531,0.757192219838566,0.431840501208657,0.37736595785449,0.354937802881119,0.597009999071521,0.682721145788802,0.756134371608758,0.418880607018684,0.885508779354134,0.787577171666037,0.727596660943688,0.144276923504325,0.703634235066634,0.844299099501172,0.786894994484533
T cell_MCPCOUNTER,22.7876998887611,74.6632862362154,148.389809080694,65.2958660056904,12.4860846135867,25.3699846753968,143.072748555808,43.2954104920897,79.3805007278258,4.09414265861035,44.1750860297803,94.7629041271627,172.651299285989,202.697128324261,51.0732123223631,119.799540471554,47.6227158635237,3.68273401198299,6.02808349045114,3.00685990855734,27.6801970412337,64.6489453036988,12.8379677529335,12.0225746939557,12.9489478927179,11.4061230821532,24.7597505557636,1.63454921713243,67.9036375407263,15.9081311391199,4.77945042184176,8.16637544370182,2.28373767420627,104.296140089054,58.9706543285669,6.10406996148659,3.83936220011401,5.22290257244267,8.54705414771956,99.8961090794475,23.4599241576272,32.0714042626544,6.18993786715969,249.891367516087,92.7965530170448,1.95152351162701,108.61192694245,42.5692177735752,7.39954511644987,68.7358248301511,12.718355954794,116.919109253683,6.46583956392873,6.21004930341603,5.11801170080392,4.18126979170744,7.88135746230012,174.671821316365,18.2222951078977,0.607433551865019,202.670649264592,275.37451075599,52.0849600130974,0.661243802664924,97.603034405619,105.965017609741
T cell CD8+_MCPCOUNTER,0.321086756535256,0.251889115998941,0.0910650491173395,1.71708339148384,2.52220055934049,7.44481102335165,1.18045542739041,0.184747830786346,0.148674999784592,0.0408866785779608,5.69192769232084,0.117489996608453,0.274904689297598,0.199450900969114,0.0781564339041721,0,0.106067598536122,0.0191392233944531,0.112294740698283,0,7.50570382856316,0.500833715459367,0.662577165972347,0.488432863862665,0.245739011528209,1.70068096930012,2.23817196930944,0,2.26903783173235,1.73706433138465,0.769509493272844,0.730937135863767,0.100432494889526,0.292918636245001,1.59500592786274,0.219091230850287,0.657474961838374,0.116017592268499,1.84281525534364,0.58604635284662,3.59852061188157,0.314684000584187,0.1565449396514,0.403349331307866,0.0299737010467582,0.165224158669387,0.678838783633406,0.208186892909591,0.748837405192356,0.17441835537621,4.35562364696282,0.937596617210545,1.05145439374854,0.73834111101693,0.214678852175141,1.05248561726202,1.55436833045318,1.09192989312828,4.41230184757967,0.177806077199158,0.624344032276634,0.458879261389333,9.79787019164761,0.176573694287129,1.06767980776331,0.564447508181496
cytotoxicity score_MCPCOUNTER,2.80047735542555,0.71033363226247,0.50968612177008,4.42841051857056,8.85627314004693,12.902082192944,3.05946138572886,0.580323473371379,1.26326829488407,1.70763195693406,8.69712145632503,0.310742925611621,1.02829035019444,0.467002423486321,0.520559966242373,1.26690809222177,1.69741196080164,0.0411280290216008,0.800867794574233,0.00248124765001313,20.1790162292916,0.833877113828828,1.39434999910856,2.18022386010008,1.92364467523383,3.13832534251404,5.73580343222268,0.62456099875042,2.89268912014174,4.91407487738384,2.44870056948784,2.79723412429689,0.673761468954832,1.28320126105705,2.68130133111475,0.478881983646972,2.38462332403717,1.76454144098473,5.54208453465221,1.47086876108495,6.82961180629426,1.31889410923745,2.46307040795948,1.04897507957897,0.56109870904549,0.682799764540876,1.51113256299423,0.740393932293238,1.95623973085274,1.01595537570196,18.3902835663769,1.88747475360397,3.80755487696041,1.87824833817864,2.8233002204958,2.84733268477378,3.36632190259036,2.25904540982882,13.2476080790959,0.330225558300193,0.927548845481359,1.30359302529817,18.5196163598677,0.444210351879099,1.8108709005999,1.08167156953865
NK cell_MCPCOUNTER,0.225979852719175,0.326707660827851,0.377012965885001,0.93883014646539,0.730622099927056,1.3853108205312,0.484118482692486,0.105095864714378,0.133373482739299,0.595872835867542,1.01168548178067,0.740437938879394,0.0924578400741505,0.121669851316619,0.52027109239768,0.207109078178868,0.573242776341957,0.013691158383502,0.0613281173376114,0,1.55280419217173,0.427529645187891,0.138620215240703,0.334217959849962,0.516790892467949,0.588652527214098,0.854749670137387,0.208142986024565,0.291085710525832,0.964153231741861,0.594151583217035,0.801527822693509,0.241643301429215,0.292344920914447,0.463722950890329,0.259712723478494,0.551611821520822,0.257805789008077,0.69408153280343,0.187969471266982,1.03602067507272,0.866803957378915,2.06554227018413,0.233111396058515,0.353312111927822,0.16907612047868,0.437231102058618,0.222299238754006,0.84566529283632,0.256664888150556,2.58181311692048,0.430182108120724,0.796742727509893,0.980109874167156,0.535825839170917,0.547013312458402,0.397388007026743,0.537724676714003,3.17359464218005,0.0717424904424103,0.569027451713649,0.178123183044019,3.83717269136597,1.10305919993761,0.0610684836327434,0.236410305921163
B cell_MCPCOUNTER,1.60214361885788,1.46334094266617,2.56815143049146,17.5989948331908,1639.07477873702,2550.707487061,19.1057714507826,135.372215535018,6.00767073288153,5.1263459139919,11.1376226079786,0.336359193652743,0.390731431150002,0.517630239959786,2.58226640799755,0.763927875012044,0.785746334027686,0.09782276389612,0.36177389011872,0.131225127034042,16.9855935191965,315.461370022178,53.3380646544673,2.67271499288368,0.494867117630294,7334.72329665096,840.813926591488,0.281309575845645,3.00893774535949,776.553854667642,1074.02901238791,1687.33531681199,1263.57598323544,76.6257414740329,104.615419133019,0.18862210538515,0.871361733373216,3734.10022356889,4.45792457991732,0.301824380769765,127.434141330746,0.320196592028736,17.5835603244979,1.2106547073835,1.91353655590331,83.6164351387738,0.631533836941926,2338.35724357194,2.8162472684794,0.321565941065512,1272.09783570353,0.219712933848509,6503.59216078058,9915.71953908393,3163.27578546705,1019.03299678553,1505.87411949985,16.9554657523375,7627.37905792855,1362.11677576083,105.100140389711,12.172349172752,3718.02770271755,0.287397495497945,0.497849220049251,33.0678738224357
Monocyte_MCPCOUNTER,10.3293993666696,4.02356656275323,6.43066832954789,16.0811422152173,18.7905182591492,28.0360024039378,9.11885655680354,3.79420455723844,5.47815303299484,12.5484615763605,38.5312671449125,6.16510152359855,6.07425625093892,8.52905517135801,9.02894621251014,9.31715590903447,9.80141803071333,4.49989135622556,11.7202636197993,0.168380491234447,42.493722018695,9.38822562251149,11.2046419049125,9.65093391440805,9.18343451315872,14.1767430172397,20.0194562661614,7.39230275022776,7.7102119687287,15.0903877755062,12.5684947023233,13.5508503285778,6.92690799272571,7.22945201591647,10.1862244673587,9.88555895476772,13.9552366739381,13.8407732767271,22.3880764251441,6.59498311545988,24.8290971237664,10.4496737844311,13.7408197773427,5.35826385510157,6.38927049703474,10.6167159584637,12.4501025064134,16.9707871431577,10.2449359402703,6.97089209973861,42.5611655450601,6.56520966134354,14.982942480844,13.6976640213038,18.6143645964036,19.7989927099827,16.9932064640898,11.4102634976715,32.1544554599528,1.39348203900659,5.64566326594932,5.20805545317151,35.6732028406058,7.05715880564092,10.1224746354186,6.80414580241555
Macrophage/Monocyte_MCPCOUNTER,10.3293993666696,4.02356656275323,6.43066832954789,16.0811422152173,18.7905182591492,28.0360024039378,9.11885655680354,3.79420455723844,5.47815303299484,12.5484615763605,38.5312671449125,6.16510152359855,6.07425625093892,8.52905517135801,9.02894621251014,9.31715590903447,9.80141803071333,4.49989135622556,11.7202636197993,0.168380491234447,42.493722018695,9.38822562251149,11.2046419049125,9.65093391440805,9.18343451315872,14.1767430172397,20.0194562661614,7.39230275022776,7.7102119687287,15.0903877755062,12.5684947023233,13.5508503285778,6.92690799272571,7.22945201591647,10.1862244673587,9.88555895476772,13.9552366739381,13.8407732767271,22.3880764251441,6.59498311545988,24.8290971237664,10.4496737844311,13.7408197773427,5.35826385510157,6.38927049703474,10.6167159584637,12.4501025064134,16.9707871431577,10.2449359402703,6.97089209973861,42.5611655450601,6.56520966134354,14.982942480844,13.6976640213038,18.6143645964036,19.7989927099827,16.9932064640898,11.4102634976715,32.1544554599528,1.39348203900659,5.64566326594932,5.20805545317151,35.6732028406058,7.05715880564092,10.1224746354186,6.80414580241555
Myeloid dendritic cell_MCPCOUNTER,26.2449209897581,12.130240633376,6.22688128920905,25.1628372262201,7.25890084748958,24.5883797534726,17.9901770342292,7.36022802606386,9.02433843047732,12.3204277032396,52.8922643656839,8.10104363063329,25.5294141632402,38.4883178592387,13.5840373945752,12.9785763151257,15.9460422182386,7.13057516576972,9.09798320689495,0.117202213602844,24.2381714679818,9.73881163228016,10.6433482782197,13.9122437612397,9.31086574288253,13.8834417458803,16.5440060932761,1.03075464570908,11.3344764244548,16.7458706934994,5.06261745843582,11.1079428319987,3.90023404099784,13.2173906717186,11.2860060384658,10.1278985625032,14.6756135440128,9.37535026053897,18.4522423435327,13.5878411517369,31.6321616544468,11.4137673351904,20.7982898016701,31.8714946653761,16.6840346546554,16.6657236965983,51.6273228552808,21.1867056610723,6.48364471938438,26.9367142898361,14.7917604612688,17.0007142022707,4.85838807715418,9.49040292914625,8.55174817279667,19.6279548789792,12.5644527303309,30.0186059599948,18.0740528378,3.95295470303185,17.8839355679575,8.58213659784802,25.2017878765605,3.76530158919821,17.7547005331312,15.8468796600372
Neutrophil_MCPCOUNTER,6.91499975022405,6.29325453703867,9.03827445970268,8.16604509634803,5.79517002766097,9.29949546988469,20.321010699889,10.3146532382921,8.39018003593711,9.82751337310315,16.921671139491,7.76305408197881,11.2724611484846,10.8920235680791,7.34551510052194,13.3761955665438,5.80903116678498,19.0951142244814,24.3027900681339,0.198457367283505,9.2693697143426,6.62440341768058,14.367348472071,11.5334764737539,16.3379013727542,6.11546168149111,9.82527400100222,11.5953468026409,11.8958082211323,8.84030835600033,9.69908179652839,10.2516517860052,10.5945274776795,13.1171529942826,16.4205762945064,35.7446966443569,17.8782628517111,9.40844976800365,11.2631761963854,9.35387143233958,11.4871808003301,6.98862253717815,20.1314112881187,11.5414674732525,8.95205527425751,23.4494015890656,8.91022022260463,11.3960067848216,5.81193319199512,8.63183844083424,10.1201938704351,7.47766771972787,7.64678380575663,7.0068745048521,12.3968175290148,22.9097684817718,7.90488709118108,9.89640005297294,7.13275690891339,0.463683326538954,11.8847332831827,12.9685892046674,9.06619415170699,4.04663614630136,11.4087925010399,5.74510308981029
Endothelial cell_MCPCOUNTER,6.65534941865593,11.6535401758772,14.3591567430644,14.3162314271578,5.64904500972445,7.87851391577101,4.87270214331445,5.4188716784768,10.3014322871918,29.5935365791571,6.09813877160965,15.5526902976151,9.10227107188862,10.8460005380282,15.6541251315833,14.6457165302474,18.1906868997838,1.84083019399795,10.4233755054132,0.298772784236516,18.6037049754949,14.8764643452685,8.01560461921976,10.3601795457978,20.3750728047172,9.05681043208325,8.44100172703637,6.85708633729762,7.8354318319942,5.39409012517054,9.45845389056197,13.4245759777612,6.56809008411802,12.3220953223751,12.7853562648607,13.3187671872002,18.96336056197,18.1924249609824,8.84477952626441,9.48035419462981,11.7586723265011,14.3566381491334,14.8656688072244,8.35241928301728,16.5557167453094,14.9048415408222,10.1419599216857,24.4411087166542,28.5893857817803,9.63300881740079,6.09021948163858,14.1203159726127,10.8698525506152,10.9461542355256,5.8605613207869,20.6473223948435,8.89339268010287,10.4469561881235,17.7107795619096,0.390902862632416,7.64729557978513,13.3110830016884,12.4319383551222,16.3199268190563,5.73485265420341,8.70734595861476
Cancer associated fibroblast_MCPCOUNTER,58.7879284125869,110.374853898191,68.5931627981108,162.930517595344,199.866615431634,200.860230674939,22.2131848040365,35.0137671594699,88.2829137635149,243.014757758184,97.6846572532808,66.6674364905423,97.5723634391967,611.017663641941,113.885526286106,128.007666412062,177.955181851481,12.9013150717121,74.2008224509059,1.36810900985276,299.665881391042,834.201820312668,249.894830125298,177.453927317997,257.30109468908,135.265702661977,109.029997428159,264.955739786481,63.0114170940788,238.863061318383,276.073864458329,137.558011954873,137.64383122721,146.451755276404,120.308593975286,113.990434324208,268.334483192796,182.721362279226,74.8488592619283,59.7620510092977,311.62724818904,124.128003647068,154.147057463126,13.7202535510568,75.9297930490249,119.994566022549,71.523622595301,272.239878993713,175.829496739049,33.7126612762522,94.6633033666447,78.2411929790625,238.774688957669,237.954200538331,217.580945907846,221.601705771537,77.7447702672301,91.3242096740553,157.729014847642,4.43185058491412,19.3748984498476,55.9502597266203,552.409278714246,102.655391944825,38.0831141953428,83.2833614248745
